pers_id,sexo,edad,ingreso,situacion_lab,empleo_sl,empleo_i,rango_etario
29057945566,M,29,17597.08789,Sin_situacion_declarada,,1,20-29
83522077665,M,28,54698.53516,Relacion_dependencia,1,1,20-29
11452945070,M,27,23412.0957,Autonomo_Monotributista,1,1,20-29
48422710241,M,46,77264.625,Autonomo_Monotributista,1,1,40-49
44840694367,M,33,33420.51953,Relacion_dependencia,1,1,30-39
88958121267,M,58,101909.9141,Autonomo_Monotributista,1,1,50-59
9855328967,M,54,59651.69531,Relacion_dependencia,1,1,50-59
84455251682,M,37,23360.21875,Relacion_dependencia,1,1,30-39
79136269600,M,60,195318.875,Relacion_dependencia,1,1,60-69
32963414020,M,48,37178.58594,Autonomo_Monotributista,1,1,40-49
93832159910,M,41,36920.98828,Sin_situacion_declarada,,1,40-49
11316087675,M,26,22451.90039,Relacion_dependencia,1,1,20-29
21459404675,M,48,46683.42578,Sin_situacion_declarada,,1,40-49
51798046060,M,32,19801.20117,Sin_situacion_declarada,,1,30-39
41141053116,M,34,56503.11328,Autonomo_Monotributista,1,1,30-39
65187641156,M,51,44576.11328,Relacion_dependencia,1,1,50-59
23877778642,M,41,44112.16016,Relacion_dependencia,1,1,40-49
34402491573,M,42,107484.3672,Relacion_dependencia,1,1,40-49
11542899339,M,34,21989.63477,Sin_situacion_declarada,,1,30-39
62156517013,M,28,25612.0332,Relacion_dependencia,1,1,20-29
27974340901,M,31,48789.64063,Relacion_dependencia,1,1,30-39
45204181101,M,62,55864.88281,Relacion_dependencia,1,1,60-69
19927771375,M,33,10904.86523,Sin_situacion_declarada,,0,30-39
17586006311,M,23,24918.56836,Sin_situacion_declarada,,1,20-29
73045770505,M,48,65343.14844,Relacion_dependencia,1,1,40-49
97595521095,M,35,26101.93945,Sin_situacion_declarada,,1,30-39
8707437114,M,36,66522.21094,Autonomo_Monotributista,1,1,30-39
56304392525,M,51,25756.77344,Relacion_dependencia,1,1,50-59
44579330500,M,48,50300.24609,Relacion_dependencia,1,1,40-49
40470851350,M,64,60863.88672,Sin_situacion_declarada,,1,60-69
18688913302,M,59,39593.08984,Autonomo_Monotributista,1,1,50-59
21115955920,M,62,20739.46484,Jubilado,0,0,60-69
61594072967,M,47,22089.72266,Autonomo_Monotributista,1,1,40-49
14330122758,M,28,79269.25781,Relacion_dependencia,1,1,20-29
34449290442,M,30,55673.21484,Relacion_dependencia,1,1,30-39
90234122380,M,31,25921.16406,Sin_situacion_declarada,,1,30-39
14055119669,M,47,34356.16016,Autonomo_Monotributista,1,1,40-49
72158528348,M,34,58846.78516,Sin_situacion_declarada,,1,30-39
87894094560,M,36,50105.41797,Relacion_dependencia,1,1,30-39
32697665593,M,59,37548.28906,Autonomo_Monotributista,1,1,50-59
56691356622,M,33,27860.49805,Relacion_dependencia,1,1,30-39
11660514528,M,36,24881.86719,Relacion_dependencia,1,1,30-39
18930816279,M,46,17177.83984,Sin_situacion_declarada,,1,40-49
38142725969,M,35,117351.2656,Autonomo_Monotributista,1,1,30-39
42711089313,M,61,7257.01416,Relacion_dependencia,1,1,60-69
40891245518,M,62,28694.45117,Autonomo_Monotributista,1,1,60-69
93562302652,M,49,9625.131836,Sin_situacion_declarada,,0,40-49
84607033067,M,42,46901.74609,Sin_situacion_declarada,,1,40-49
61525550049,M,39,56726.19141,Relacion_dependencia,1,1,30-39
68271427887,M,63,66223.10156,Relacion_dependencia,1,1,60-69
74538159860,M,59,51639.50781,Relacion_dependencia,1,1,50-59
82625024863,M,56,105548.1094,Sin_situacion_declarada,,1,50-59
37077277284,M,52,34840.09766,Relacion_dependencia,1,1,50-59
83700439502,M,41,282936.6563,Relacion_dependencia,1,1,40-49
87936411604,M,25,18945.54102,Autonomo_Monotributista,1,1,20-29
47938468055,M,47,22678.23633,Sin_situacion_declarada,,1,40-49
50675683642,M,63,66451.3125,Relacion_dependencia,1,1,60-69
54145748895,M,46,24172.14844,Autonomo_Monotributista,1,1,40-49
61857018460,M,33,98078.30469,Relacion_dependencia,1,1,30-39
83910221740,M,42,28416.61914,Sin_situacion_declarada,,1,40-49
19621568749,M,57,266127.375,Relacion_dependencia,1,1,50-59
96080568647,M,40,32869.22266,Sin_situacion_declarada,,1,40-49
88556571514,M,43,74604.50781,Autonomo_Monotributista,1,1,40-49
6129247404,M,33,23169.08594,Sin_situacion_declarada,,1,30-39
77893199858,M,36,32910.87109,Relacion_dependencia,1,1,30-39
19713556914,M,35,81090.53906,Relacion_dependencia,1,1,30-39
32549139351,M,49,100442.7031,Relacion_dependencia,1,1,40-49
83294792693,M,28,57241.89063,Relacion_dependencia,1,1,20-29
96101539329,M,41,18194.92773,Sin_situacion_declarada,,1,40-49
25418860355,M,26,22471.5957,Sin_situacion_declarada,,1,20-29
38947730576,M,49,17340.08008,Sin_situacion_declarada,,1,40-49
19844928231,M,64,121609.3906,Autonomo_Monotributista,1,1,60-69
85832211177,M,50,29404.41602,Relacion_dependencia,1,1,50-59
63181306905,M,41,44874.48438,Autonomo_Monotributista,1,1,40-49
90833245374,M,39,25875.08789,Relacion_dependencia,1,1,30-39
61666160643,M,39,72264.51563,Relacion_dependencia,1,1,30-39
36464672844,M,43,18207.63086,Sin_situacion_declarada,,1,40-49
12211713591,M,28,87207.80469,Relacion_dependencia,1,1,20-29
23566765461,M,34,28550.81055,Autonomo_Monotributista,1,1,30-39
9257459693,M,47,64266.83984,Relacion_dependencia,1,1,40-49
9705691665,M,35,35013.33594,Relacion_dependencia,1,1,30-39
56086440423,M,51,31632.92383,Sin_situacion_declarada,,1,50-59
71860252393,M,32,86288.94531,Relacion_dependencia,1,1,30-39
8820699210,M,38,46769.62109,Relacion_dependencia,1,1,30-39
44784392835,M,44,45762.08984,Autonomo_Monotributista,1,1,40-49
44497945666,M,55,82484.125,Relacion_dependencia,1,1,50-59
67048689813,M,29,31943.67188,Relacion_dependencia,1,1,20-29
56601605271,M,32,19776.77734,Autonomo_Monotributista,1,1,30-39
58527143839,M,34,52900.0,Sin_situacion_declarada,,1,30-39
25744218763,M,36,28792.26758,Autonomo_Monotributista,1,1,30-39
44421776807,M,56,151558.7813,Sin_situacion_declarada,,1,50-59
15080388025,M,43,60544.53906,Autonomo_Monotributista,1,1,40-49
92655451642,M,49,95847.57813,Relacion_dependencia,1,1,40-49
60656104296,M,37,44278.64844,Autonomo_Monotributista,1,1,30-39
5347024123,M,44,115174.4922,Relacion_dependencia,1,1,40-49
21241767256,M,35,42740.45703,Autonomo_Monotributista,1,1,30-39
64835368836,M,40,48446.12109,Autonomo_Monotributista,1,1,40-49
1616580958,M,45,90081.19531,Relacion_dependencia,1,1,40-49
37877577033,M,64,33614.51953,Sin_situacion_declarada,,1,60-69
27865616305,M,46,33972.77344,Sin_situacion_declarada,,1,40-49
19264221227,M,56,33556.78516,Relacion_dependencia,1,1,50-59
29496985595,M,24,32809.94141,Relacion_dependencia,1,1,20-29
42221098095,M,42,54603.16797,Sin_situacion_declarada,,1,40-49
92746979811,M,50,24821.28906,Sin_situacion_declarada,,1,50-59
22645692279,M,44,48283.73438,Sin_situacion_declarada,,1,40-49
50055809937,M,40,19591.62109,Sin_situacion_declarada,,1,40-49
84400665679,M,22,19482.01172,Sin_situacion_declarada,,1,20-29
80811332144,M,33,48629.37109,Relacion_dependencia,1,1,30-39
86809082110,M,29,24915.83789,Sin_situacion_declarada,,1,20-29
98470019448,M,44,37958.69531,Relacion_dependencia,1,1,40-49
40801944956,M,51,47088.57422,Relacion_dependencia,1,1,50-59
45093938585,M,36,32626.50781,Autonomo_Monotributista,1,1,30-39
63625663753,M,33,33784.38281,Relacion_dependencia,1,1,30-39
45723959224,M,33,31510.51367,Autonomo_Monotributista,1,1,30-39
65865260562,M,40,26775.50195,Sin_situacion_declarada,,1,40-49
42308086562,M,58,52041.76563,Sin_situacion_declarada,,1,50-59
80671102195,M,37,49912.80078,Autonomo_Monotributista,1,1,30-39
36263391155,M,39,36090.25391,Sin_situacion_declarada,,1,30-39
11862289912,M,31,61908.47266,Sin_situacion_declarada,,1,30-39
58342262813,M,41,199758.5781,Relacion_dependencia,1,1,40-49
89060712236,M,34,29198.37305,Relacion_dependencia,1,1,30-39
2865682245,M,58,12636.05273,Jubilado,0,0,50-59
94668560428,M,19,21672.11523,Sin_situacion_declarada,,1,10-19
67847398531,M,49,20140.90625,Sin_situacion_declarada,,1,40-49
34880192181,M,46,21443.96094,Autonomo_Monotributista,1,1,40-49
55222023736,M,59,69766.375,Relacion_dependencia,1,1,50-59
83264438559,M,30,35442.12109,Relacion_dependencia,1,1,30-39
1789724341,M,40,79382.30469,Relacion_dependencia,1,1,40-49
37198033194,M,37,31203.51953,Autonomo_Monotributista,1,1,30-39
9477779231,M,47,49795.60547,Relacion_dependencia,1,1,40-49
35301573880,M,41,81429.85938,Relacion_dependencia,1,1,40-49
14666672748,M,50,79254.17969,Autonomo_Monotributista,1,1,50-59
73584966247,M,49,53902.75781,Sin_situacion_declarada,,1,40-49
54446341619,M,45,32349.72852,Relacion_dependencia,1,1,40-49
48217449135,M,30,20409.94531,Sin_situacion_declarada,,1,30-39
14283818770,M,31,56462.8125,Relacion_dependencia,1,1,30-39
46999448375,M,41,53842.25391,Relacion_dependencia,1,1,40-49
34829534314,M,26,23683.23047,Sin_situacion_declarada,,1,20-29
63850754805,M,65,43549.36328,Jubilado,0,0,60-69
53310215531,M,28,13416.06934,Sin_situacion_declarada,,0,20-29
29841765451,M,32,135599.5313,Relacion_dependencia,1,1,30-39
47741364255,M,49,9869.150391,Sin_situacion_declarada,,0,40-49
61969042901,M,53,70224.92188,Sin_situacion_declarada,,1,50-59
21037355894,M,52,42216.36328,Relacion_dependencia,1,1,50-59
97310101722,M,25,17330.92188,Sin_situacion_declarada,,1,20-29
62942846497,M,30,29178.17383,Sin_situacion_declarada,,1,30-39
56424249991,M,41,133832.625,Relacion_dependencia,1,1,40-49
44184282714,M,36,15575.75293,Relacion_dependencia,1,1,30-39
24766517613,M,57,19622.55273,Sin_situacion_declarada,,1,50-59
62085986279,M,41,136051.7656,Relacion_dependencia,1,1,40-49
72843549297,M,47,62436.51563,Relacion_dependencia,1,1,40-49
89055415861,M,59,127605.9375,Autonomo_Monotributista,1,1,50-59
34916306397,M,39,48685.35156,Relacion_dependencia,1,1,30-39
87992888792,M,37,107431.6172,Relacion_dependencia,1,1,30-39
55552194090,M,26,32259.58594,Sin_situacion_declarada,,1,20-29
34134225647,M,54,118339.7031,Relacion_dependencia,1,1,50-59
57521045321,M,51,76137.0625,Sin_situacion_declarada,,1,50-59
57750457521,M,30,74942.39063,Relacion_dependencia,1,1,30-39
56787480795,M,49,26982.62695,Sin_situacion_declarada,,1,40-49
69425733308,M,37,41193.96094,Sin_situacion_declarada,,1,30-39
29608927747,M,28,55787.16406,Relacion_dependencia,1,1,20-29
97890601815,M,41,32042.5918,Sin_situacion_declarada,,1,40-49
93562724750,M,29,23116.69922,Sin_situacion_declarada,,1,20-29
80402113706,M,37,14659.48535,Relacion_dependencia,1,1,30-39
21013846514,M,63,37905.14844,Relacion_dependencia,1,1,60-69
92717836082,M,52,82666.42969,Relacion_dependencia,1,1,50-59
70545405347,M,41,39003.17578,Sin_situacion_declarada,,1,40-49
79872818104,M,64,50074.49219,Autonomo_Monotributista,1,1,60-69
27350417849,M,47,24335.80664,Autonomo_Monotributista,1,1,40-49
49296933615,M,45,32263.10742,Relacion_dependencia,1,1,40-49
84826901995,M,39,117188.8828,Autonomo_Monotributista,1,1,30-39
95262539624,M,34,51231.32813,Relacion_dependencia,1,1,30-39
5776746557,M,64,73652.85938,Autonomo_Monotributista,1,1,60-69
9731404811,M,37,98469.03906,Relacion_dependencia,1,1,30-39
11867243394,M,29,53859.87109,Relacion_dependencia,1,1,20-29
3793725067,M,49,158142.5,Relacion_dependencia,1,1,40-49
94542700124,M,28,14693.09277,Sin_situacion_declarada,,0,20-29
12594490203,M,52,72228.08594,Relacion_dependencia,1,1,50-59
90615334608,M,43,25988.9707,Sin_situacion_declarada,,1,40-49
47889623636,M,35,32922.24609,Relacion_dependencia,1,1,30-39
89156817838,M,31,33200.72656,Relacion_dependencia,1,1,30-39
74764933728,M,35,22275.31055,Sin_situacion_declarada,,1,30-39
88979034917,M,46,79001.94531,Autonomo_Monotributista,1,1,40-49
27582284909,M,37,61609.06641,Relacion_dependencia,1,1,30-39
41212820161,M,46,68200.75781,Autonomo_Monotributista,1,1,40-49
30885914221,M,52,55992.26953,Autonomo_Monotributista,1,1,50-59
14244536869,M,26,26932.97852,Relacion_dependencia,1,1,20-29
27870446825,M,40,53641.89063,Sin_situacion_declarada,,1,40-49
28402397080,M,44,28933.58203,Sin_situacion_declarada,,1,40-49
71086475307,M,25,81364.32031,Sin_situacion_declarada,,1,20-29
86080462080,M,47,41764.30078,Autonomo_Monotributista,1,1,40-49
92522016490,M,30,50326.96094,Autonomo_Monotributista,1,1,30-39
19469963538,M,43,65714.83594,Relacion_dependencia,1,1,40-49
41224204650,M,35,24147.88086,Sin_situacion_declarada,,1,30-39
35907870714,M,57,39305.68359,Sin_situacion_declarada,,1,50-59
64014486586,M,51,30989.29688,Autonomo_Monotributista,1,1,50-59
19661981529,M,43,73503.77344,Autonomo_Monotributista,1,1,40-49
3082676091,M,35,113968.6953,Relacion_dependencia,1,1,30-39
15196782386,M,43,74167.09375,Relacion_dependencia,1,1,40-49
89043175897,M,58,13844.68359,Sin_situacion_declarada,,0,50-59
38071399089,M,51,53599.86328,Sin_situacion_declarada,,1,50-59
46792216386,M,39,89307.39063,Relacion_dependencia,1,1,30-39
90029876204,M,40,37278.77734,Relacion_dependencia,1,1,40-49
7582802686,M,32,26298.52734,Relacion_dependencia,1,1,30-39
38357458505,M,32,18611.56641,Sin_situacion_declarada,,1,30-39
81568118490,M,45,13872.82422,Sin_situacion_declarada,,0,40-49
63730761593,M,44,370435.2813,Relacion_dependencia,1,1,40-49
50007222588,M,60,67819.22656,Autonomo_Monotributista,1,1,60-69
45798599947,M,30,35061.38281,Sin_situacion_declarada,,1,30-39
4463058746,M,54,54934.21094,Relacion_dependencia,1,1,50-59
64278422234,M,35,18389.89063,Sin_situacion_declarada,,1,30-39
42050524643,M,53,54390.91797,Autonomo_Monotributista,1,1,50-59
66682665575,M,43,80807.42969,Autonomo_Monotributista,1,1,40-49
38517908375,M,58,47569.98047,Sin_situacion_declarada,,1,50-59
33188861657,M,41,25352.39844,Sin_situacion_declarada,,1,40-49
71115258357,M,32,22876.02148,Relacion_dependencia,1,1,30-39
17457099913,M,35,180372.2969,Relacion_dependencia,1,1,30-39
67055512401,M,49,59111.64453,Sin_situacion_declarada,,1,40-49
24325859816,M,36,71642.90625,Relacion_dependencia,1,1,30-39
52033129615,M,54,70545.02344,Autonomo_Monotributista,1,1,50-59
53274690499,M,55,59763.85547,Relacion_dependencia,1,1,50-59
68612312278,M,22,35110.51563,Autonomo_Monotributista,1,1,20-29
42772643001,M,26,48181.20703,Autonomo_Monotributista,1,1,20-29
3500442198,M,56,52454.25391,Relacion_dependencia,1,1,50-59
65006096116,M,41,97137.40625,Relacion_dependencia,1,1,40-49
51745915635,M,39,31881.38672,Sin_situacion_declarada,,1,30-39
29132580704,M,24,12930.96387,Sin_situacion_declarada,,0,20-29
60439249545,M,48,37729.02344,Relacion_dependencia,1,1,40-49
69339576639,M,42,26649.27148,Sin_situacion_declarada,,1,40-49
34324027612,M,30,81770.45313,Relacion_dependencia,1,1,30-39
25318924581,M,26,47541.48438,Sin_situacion_declarada,,1,20-29
98554558504,M,32,18182.77344,Sin_situacion_declarada,,1,30-39
64560564528,M,56,30583.62109,Sin_situacion_declarada,,1,50-59
52931871616,M,61,49052.63672,Relacion_dependencia,1,1,60-69
87618819505,M,34,133435.4063,Relacion_dependencia,1,1,30-39
35856258891,M,39,22681.20117,Sin_situacion_declarada,,1,30-39
51539937165,M,25,32219.55078,Autonomo_Monotributista,1,1,20-29
95316915663,M,29,25974.66211,Relacion_dependencia,1,1,20-29
71040626778,M,46,201738.6406,Relacion_dependencia,1,1,40-49
7488993892,M,31,20577.67383,Relacion_dependencia,1,1,30-39
84742364846,M,35,18146.12109,Autonomo_Monotributista,1,1,30-39
4935787563,M,49,50585.37891,Relacion_dependencia,1,1,40-49
91167181242,M,40,25020.58789,Sin_situacion_declarada,,1,40-49
61878219861,M,31,9508.880859,Sin_situacion_declarada,,0,30-39
60211053487,M,58,52240.21484,Autonomo_Monotributista,1,1,50-59
20664805735,M,31,37968.00781,Autonomo_Monotributista,1,1,30-39
32927653658,M,33,49847.34375,Autonomo_Monotributista,1,1,30-39
31673070372,M,26,21683.49219,Relacion_dependencia,1,1,20-29
85877503187,M,43,30533.51367,Sin_situacion_declarada,,1,40-49
37176173597,M,47,227898.0781,Relacion_dependencia,1,1,40-49
80098652765,M,49,22130.89844,Sin_situacion_declarada,,1,40-49
3319086846,M,56,32773.60156,Sin_situacion_declarada,,1,50-59
68000431940,M,23,27062.65039,Relacion_dependencia,1,1,20-29
30447148261,M,41,64608.02344,Sin_situacion_declarada,,1,40-49
47722352377,M,61,67491.0625,Autonomo_Monotributista,1,1,60-69
77458070506,M,21,16418.99219,Sin_situacion_declarada,,0,20-29
59252719883,M,63,14957.35254,Sin_situacion_declarada,,0,60-69
66211320729,M,54,26096.875,Relacion_dependencia,1,1,50-59
29653278624,M,34,53325.75391,Relacion_dependencia,1,1,30-39
62333288223,M,46,25496.33203,Autonomo_Monotributista,1,1,40-49
80084971786,M,64,7978.786621,Sin_situacion_declarada,,0,60-69
82481560169,M,25,5000.0,Sin_situacion_declarada,,0,20-29
38873826950,M,57,78584.60938,Relacion_dependencia,1,1,50-59
25296623481,M,31,81239.34375,Sin_situacion_declarada,,1,30-39
28034146892,M,62,46698.9375,Sin_situacion_declarada,,1,60-69
25520049161,M,63,15536.05957,Sin_situacion_declarada,,0,60-69
32629643397,M,61,59698.74219,Jubilado,0,0,60-69
87338436954,M,56,83350.74219,Autonomo_Monotributista,1,1,50-59
69844263644,M,51,49620.35938,Sin_situacion_declarada,,1,50-59
41871115187,M,63,57614.94141,Sin_situacion_declarada,,1,60-69
57401553996,M,50,26514.75195,Relacion_dependencia,1,1,50-59
24467817685,M,46,44615.97656,Sin_situacion_declarada,,1,40-49
62484350191,M,24,16955.93359,Sin_situacion_declarada,,1,20-29
52798326438,M,34,16993.96875,Sin_situacion_declarada,,1,30-39
7439745384,M,63,142279.4844,Relacion_dependencia,1,1,60-69
6150502567,M,30,23602.33594,Sin_situacion_declarada,,1,30-39
2415258256,M,48,50361.20313,Sin_situacion_declarada,,1,40-49
38167637076,M,55,7268.444824,Sin_situacion_declarada,,0,50-59
10226381092,M,32,23788.15234,Relacion_dependencia,1,1,30-39
26139739277,M,32,76990.85938,Relacion_dependencia,1,1,30-39
82002413874,M,45,503308.75,Relacion_dependencia,1,1,40-49
2906154618,M,64,20857.54102,Sin_situacion_declarada,,1,60-69
68860855617,M,36,75207.77344,Autonomo_Monotributista,1,1,30-39
76775866052,M,37,51696.66797,Relacion_dependencia,1,1,30-39
15207172359,M,45,75823.72656,Relacion_dependencia,1,1,40-49
36322021479,M,61,43197.83984,Autonomo_Monotributista,1,1,60-69
62681143707,M,39,76080.39063,Relacion_dependencia,1,1,30-39
19986357100,M,40,38304.63672,Autonomo_Monotributista,1,1,40-49
19552280599,M,30,23162.50977,Autonomo_Monotributista,1,1,30-39
19398712669,M,48,126903.9844,Relacion_dependencia,1,1,40-49
50014552507,M,39,35093.69141,Relacion_dependencia,1,1,30-39
69246220704,M,35,36476.10547,Autonomo_Monotributista,1,1,30-39
63810287956,M,27,17895.25977,Sin_situacion_declarada,,1,20-29
14092011253,M,44,24746.04492,Sin_situacion_declarada,,1,40-49
20280419891,M,50,26663.61719,Relacion_dependencia,1,1,50-59
90143529340,M,54,33114.83984,Autonomo_Monotributista,1,1,50-59
707482685,M,30,20290.83008,Autonomo_Monotributista,1,1,30-39
55735444409,M,46,61696.89453,Relacion_dependencia,1,1,40-49
87480812790,M,43,25052.11523,Sin_situacion_declarada,,1,40-49
26685926200,M,38,25618.92969,Relacion_dependencia,1,1,30-39
38189840663,M,37,93935.04688,Relacion_dependencia,1,1,30-39
3144123581,M,42,48068.29688,Relacion_dependencia,1,1,40-49
21013626219,M,62,16859.77734,Autonomo_Monotributista,1,1,60-69
15176861737,M,30,20313.04688,Sin_situacion_declarada,,1,30-39
41468225593,M,37,157570.2656,Relacion_dependencia,1,1,30-39
57365121867,M,33,19442.55078,Sin_situacion_declarada,,1,30-39
38262424895,M,32,21999.85156,Sin_situacion_declarada,,1,30-39
84189129772,M,49,56447.04688,Autonomo_Monotributista,1,1,40-49
24257820171,M,44,28909.18359,Sin_situacion_declarada,,1,40-49
37746193706,M,38,46739.13281,Relacion_dependencia,1,1,30-39
91344283391,M,41,38410.73438,Autonomo_Monotributista,1,1,40-49
21550587263,M,63,68491.40625,Sin_situacion_declarada,,1,60-69
16681027079,M,41,230798.0,Relacion_dependencia,1,1,40-49
10892443598,M,43,107147.1563,Relacion_dependencia,1,1,40-49
81723916742,M,43,20974.94531,Relacion_dependencia,1,1,40-49
20374284907,M,42,74165.70313,Relacion_dependencia,1,1,40-49
88590074652,M,27,14189.04688,Relacion_dependencia,1,1,20-29
58870240299,M,35,67325.71094,Relacion_dependencia,1,1,30-39
71301401257,M,43,35546.01953,Relacion_dependencia,1,1,40-49
82819556308,M,31,79234.71094,Relacion_dependencia,1,1,30-39
46019383698,M,28,31467.83008,Autonomo_Monotributista,1,1,20-29
41606498790,M,29,17895.00586,Sin_situacion_declarada,,1,20-29
9066578321,M,38,25579.76172,Sin_situacion_declarada,,1,30-39
76398015668,M,43,27664.08398,Relacion_dependencia,1,1,40-49
6422490310,M,41,21621.85352,Sin_situacion_declarada,,1,40-49
94458587546,M,39,70396.47656,Relacion_dependencia,1,1,30-39
58195628657,M,60,33521.97266,Sin_situacion_declarada,,1,60-69
95089373704,M,23,9356.750977,Sin_situacion_declarada,,0,20-29
67901745979,M,55,16760.78906,Sin_situacion_declarada,,1,50-59
33863434928,M,47,32941.25,Sin_situacion_declarada,,1,40-49
64471437719,M,47,68435.80469,Sin_situacion_declarada,,1,40-49
8539660433,M,26,30998.71289,Relacion_dependencia,1,1,20-29
53762194631,M,22,21890.07422,Relacion_dependencia,1,1,20-29
95722322761,M,32,40738.83984,Sin_situacion_declarada,,1,30-39
64492412860,M,65,30471.23047,Relacion_dependencia,1,1,60-69
30424759475,M,60,28706.42383,Autonomo_Monotributista,1,1,60-69
91473309465,M,31,68565.00781,Relacion_dependencia,1,1,30-39
75847621272,M,61,90327.21875,Autonomo_Monotributista,1,1,60-69
83198315780,M,35,45485.39063,Sin_situacion_declarada,,1,30-39
22266674217,M,52,62591.09766,Relacion_dependencia,1,1,50-59
21498164958,M,50,38193.08984,Relacion_dependencia,1,1,50-59
92849646431,M,40,39961.13281,Sin_situacion_declarada,,1,40-49
26030532813,M,27,54823.75391,Relacion_dependencia,1,1,20-29
86779667051,M,34,23815.61133,Sin_situacion_declarada,,1,30-39
63050961462,M,51,15581.76172,Sin_situacion_declarada,,0,50-59
41192074308,M,55,56834.99219,Autonomo_Monotributista,1,1,50-59
51443885678,M,31,28015.99609,Relacion_dependencia,1,1,30-39
24605065464,M,27,19354.87695,Sin_situacion_declarada,,1,20-29
84335685885,M,24,28952.91211,Sin_situacion_declarada,,1,20-29
50053577859,M,47,45888.04688,Sin_situacion_declarada,,1,40-49
50263338940,M,46,28966.95508,Relacion_dependencia,1,1,40-49
46067741219,M,44,35216.00781,Relacion_dependencia,1,1,40-49
27138435007,M,46,46358.82422,Relacion_dependencia,1,1,40-49
92847682426,M,27,35508.27344,Sin_situacion_declarada,,1,20-29
82316196386,M,45,18170.4375,Sin_situacion_declarada,,1,40-49
24202990659,M,57,17620.96094,Sin_situacion_declarada,,1,50-59
74385266648,M,53,24735.21484,Sin_situacion_declarada,,1,50-59
76270950555,M,37,38384.91406,Relacion_dependencia,1,1,30-39
8832529574,M,51,37047.07813,Relacion_dependencia,1,1,50-59
72853354637,M,39,22169.50781,Relacion_dependencia,1,1,30-39
6309377502,M,44,23889.41797,Autonomo_Monotributista,1,1,40-49
5134539481,M,30,31919.48438,Relacion_dependencia,1,1,30-39
41677528309,M,32,49439.07031,Relacion_dependencia,1,1,30-39
1629294933,M,31,25439.4707,Relacion_dependencia,1,1,30-39
90876472402,M,56,39792.85156,Relacion_dependencia,1,1,50-59
98310422759,M,44,25887.74414,Sin_situacion_declarada,,1,40-49
72595613721,M,32,104478.8828,Autonomo_Monotributista,1,1,30-39
76975768201,M,50,49254.07813,Autonomo_Monotributista,1,1,50-59
28619517272,M,40,22524.76367,Autonomo_Monotributista,1,1,40-49
66645931989,M,26,44746.36328,Sin_situacion_declarada,,1,20-29
24500302632,M,44,156882.6094,Sin_situacion_declarada,,1,40-49
79595443231,M,39,27962.13477,Relacion_dependencia,1,1,30-39
51452242482,M,60,298272.5,Jubilado,0,0,60-69
49933056718,M,37,143956.4063,Relacion_dependencia,1,1,30-39
29293070725,M,35,37962.21094,Relacion_dependencia,1,1,30-39
28450566678,M,50,185176.6094,Relacion_dependencia,1,1,50-59
83764365113,M,33,58634.96094,Sin_situacion_declarada,,1,30-39
21625845959,M,33,23580.95898,Autonomo_Monotributista,1,1,30-39
58032681814,M,41,21266.66992,Sin_situacion_declarada,,1,40-49
67765003305,M,47,105968.9688,Relacion_dependencia,1,1,40-49
92278590690,M,34,43133.82813,Sin_situacion_declarada,,1,30-39
74240966166,M,31,35385.71094,Sin_situacion_declarada,,1,30-39
72301380614,M,43,29185.2832,Sin_situacion_declarada,,1,40-49
93484397891,M,29,29610.90625,Autonomo_Monotributista,1,1,20-29
10288072903,M,47,125481.8984,Autonomo_Monotributista,1,1,40-49
26908206622,M,31,47741.14453,Relacion_dependencia,1,1,30-39
30732751404,M,22,24880.16211,Sin_situacion_declarada,,1,20-29
37072017739,M,47,63145.33203,Sin_situacion_declarada,,1,40-49
20233628317,M,44,45363.97266,Relacion_dependencia,1,1,40-49
31837529834,M,60,13466.05078,Sin_situacion_declarada,,0,60-69
71872429267,M,49,123808.6094,Autonomo_Monotributista,1,1,40-49
71578826678,M,39,60126.17188,Relacion_dependencia,1,1,30-39
19541557061,M,25,56147.80078,Relacion_dependencia,1,1,20-29
1660293189,M,52,49691.59766,Relacion_dependencia,1,1,50-59
20441847349,M,39,70028.90625,Relacion_dependencia,1,1,30-39
20968655845,M,52,38498.50781,Relacion_dependencia,1,1,50-59
84437687237,M,28,46227.10156,Sin_situacion_declarada,,1,20-29
45137594079,M,38,29991.44336,Sin_situacion_declarada,,1,30-39
59241881620,M,31,19996.70508,Relacion_dependencia,1,1,30-39
64157614516,M,38,22885.65625,Autonomo_Monotributista,1,1,30-39
81981261092,M,60,50303.35938,Sin_situacion_declarada,,1,60-69
91930288441,M,65,96374.45313,Relacion_dependencia,1,1,60-69
76873131806,M,56,50110.28906,Relacion_dependencia,1,1,50-59
66177305018,M,45,95969.0625,Relacion_dependencia,1,1,40-49
22449143582,M,55,40835.82813,Relacion_dependencia,1,1,50-59
18628809505,M,61,196830.9688,Autonomo_Monotributista,1,1,60-69
65166627807,M,32,24987.5625,Sin_situacion_declarada,,1,30-39
34401559480,M,31,26486.88867,Sin_situacion_declarada,,1,30-39
59340730534,M,47,57840.11719,Relacion_dependencia,1,1,40-49
6147032919,M,65,52525.34766,Jubilado,0,0,60-69
78138668066,M,29,55294.06641,Relacion_dependencia,1,1,20-29
75323673394,M,54,67060.65625,Sin_situacion_declarada,,1,50-59
2934858058,M,62,198061.0156,Autonomo_Monotributista,1,1,60-69
55388622876,M,22,43317.86328,Relacion_dependencia,1,1,20-29
